SID,SEASON,BASIN,ISO_TIME,USA_LAT,USA_LON,USA_WIND,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW
1970247N17316,1970,NA,1970-09-08T18:00:00Z,20.6,-49.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-08T21:00:00Z,20.5,-50.2,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T00:00:00Z,20.4,-50.6,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T03:00:00Z,20.3,-51,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T06:00:00Z,20.1,-51.5,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T09:00:00Z,19.9,-52,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T12:00:00Z,19.8,-52.6,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T15:00:00Z,19.7,-53.2,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T18:00:00Z,19.6,-53.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-09T21:00:00Z,19.5,-54.3,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T00:00:00Z,19.5,-54.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T03:00:00Z,19.5,-55.3,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T06:00:00Z,19.5,-55.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T09:00:00Z,19.5,-56.3,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T12:00:00Z,19.5,-56.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T15:00:00Z,19.5,-57.3,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T18:00:00Z,19.5,-57.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-10T21:00:00Z,19.5,-58.4,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T00:00:00Z,19.5,-59,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T03:00:00Z,19.5,-59.6,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T06:00:00Z,19.5,-60.2,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T09:00:00Z,19.5,-60.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T12:00:00Z,19.5,-61.3,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T15:00:00Z,19.5,-61.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T18:00:00Z,19.6,-62.3,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-11T21:00:00Z,19.6,-62.8,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T00:00:00Z,19.7,-63.4,25,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T03:00:00Z,19.7,-64,28,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T06:00:00Z,19.8,-64.5,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T09:00:00Z,19.9,-65,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T12:00:00Z,20,-65.6,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T15:00:00Z,20.1,-66.2,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T18:00:00Z,20.2,-66.7,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-12T21:00:00Z,20.3,-67.2,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-13T00:00:00Z,20.4,-67.8,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-13T03:00:00Z,20.5,-68.4,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-13T06:00:00Z,20.6,-69,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-13T09:00:00Z,20.7,-69.6,30,NA,NA,NA,NA
1970247N17316,1970,NA,1970-09-13T12:00:00Z,20.8,-70.2,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-09-30T12:00:00Z,15,-54.5,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-09-30T15:00:00Z,14.8,-55.1,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-09-30T18:00:00Z,14.6,-55.7,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-09-30T21:00:00Z,14.4,-56.3,38,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T00:00:00Z,14.2,-56.8,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T03:00:00Z,14,-57.4,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T06:00:00Z,13.9,-57.9,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T09:00:00Z,13.8,-58.4,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T12:00:00Z,13.8,-58.9,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T15:00:00Z,13.8,-59.3,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T18:00:00Z,13.8,-59.6,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-01T21:00:00Z,13.8,-59.8,38,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T00:00:00Z,13.9,-60,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T03:00:00Z,14,-60.1,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T06:00:00Z,14,-60.2,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T09:00:00Z,13.9,-60.5,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T12:00:00Z,13.7,-60.8,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T15:00:00Z,13.5,-61.1,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T18:00:00Z,13.4,-61.5,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-02T21:00:00Z,13.3,-61.9,38,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T00:00:00Z,13.2,-62.2,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T03:00:00Z,13.2,-62.5,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T06:00:00Z,13.3,-62.9,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T09:00:00Z,13.4,-63.3,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T12:00:00Z,13.6,-63.7,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T15:00:00Z,13.7,-64.2,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T18:00:00Z,13.7,-64.6,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-03T21:00:00Z,13.7,-65,33,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T00:00:00Z,13.7,-65.4,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T03:00:00Z,13.7,-65.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T06:00:00Z,13.7,-66.2,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T09:00:00Z,13.7,-66.6,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T12:00:00Z,13.7,-67,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T15:00:00Z,13.7,-67.4,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T18:00:00Z,13.8,-67.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-04T21:00:00Z,13.9,-68.2,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T00:00:00Z,14,-68.5,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T03:00:00Z,14.1,-68.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T06:00:00Z,14.2,-69,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T09:00:00Z,14.3,-69.2,33,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T12:00:00Z,14.5,-69.4,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T15:00:00Z,14.7,-69.6,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T18:00:00Z,14.9,-69.7,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-05T21:00:00Z,15.1,-69.8,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T00:00:00Z,15.3,-69.9,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T03:00:00Z,15.5,-70,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T06:00:00Z,15.6,-70,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T09:00:00Z,15.7,-70,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T12:00:00Z,15.8,-70,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T15:00:00Z,15.8,-70.1,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T18:00:00Z,15.7,-70.2,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-06T21:00:00Z,15.7,-70.2,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T00:00:00Z,15.6,-70.1,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T03:00:00Z,15.4,-70,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T06:00:00Z,15.3,-70,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T09:00:00Z,15.3,-70.2,33,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T12:00:00Z,15.4,-70.5,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T15:00:00Z,15.7,-70.7,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T18:00:00Z,16.1,-70.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-07T21:00:00Z,16.5,-70.9,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T00:00:00Z,16.9,-70.9,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T03:00:00Z,17.3,-70.9,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T06:00:00Z,17.8,-70.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T09:00:00Z,18.3,-70.7,28,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T12:00:00Z,18.8,-70.6,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T15:00:00Z,19.3,-70.4,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T18:00:00Z,19.7,-70.2,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-08T21:00:00Z,20.1,-69.8,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T00:00:00Z,20.5,-69.4,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T03:00:00Z,20.8,-68.9,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T06:00:00Z,21.2,-68.4,25,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T09:00:00Z,21.6,-67.9,28,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T12:00:00Z,22,-67.3,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T15:00:00Z,22.5,-66.7,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T18:00:00Z,23,-66.1,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-09T21:00:00Z,23.5,-65.5,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T00:00:00Z,24.1,-64.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T03:00:00Z,24.7,-64,33,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T06:00:00Z,25.3,-63.2,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T09:00:00Z,25.9,-62.4,38,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T12:00:00Z,26.5,-61.6,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T15:00:00Z,27,-60.9,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T18:00:00Z,27.4,-60.1,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-10T21:00:00Z,27.5,-59,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T00:00:00Z,27.5,-57.7,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T03:00:00Z,27.5,-56.4,38,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T06:00:00Z,27.5,-55,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T09:00:00Z,27.5,-53.5,33,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T12:00:00Z,27.4,-52,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T15:00:00Z,27.3,-50.6,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T18:00:00Z,27.3,-49.2,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-11T21:00:00Z,27.2,-47.8,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T00:00:00Z,27.2,-46.5,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T03:00:00Z,27.2,-45.2,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T06:00:00Z,27.2,-44,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T09:00:00Z,27.3,-42.7,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T12:00:00Z,27.4,-41.5,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T15:00:00Z,27.6,-40.3,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T18:00:00Z,27.8,-39.2,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-12T21:00:00Z,28,-38.1,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T00:00:00Z,28.3,-37,30,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T03:00:00Z,28.5,-36,33,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T06:00:00Z,28.8,-35,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T09:00:00Z,29.1,-34,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T12:00:00Z,29.4,-33,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T15:00:00Z,29.8,-32,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T18:00:00Z,30.2,-31,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-13T21:00:00Z,30.7,-29.9,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T00:00:00Z,31.3,-28.8,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T03:00:00Z,32,-27.6,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T06:00:00Z,32.6,-26.6,35,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T09:00:00Z,33.1,-25.8,38,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T12:00:00Z,33.5,-25.1,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T15:00:00Z,33.8,-24.5,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T18:00:00Z,34.1,-23.9,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-14T21:00:00Z,34.3,-23.4,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T00:00:00Z,34.5,-22.9,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T03:00:00Z,34.7,-22.5,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T06:00:00Z,34.9,-22.1,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T09:00:00Z,35,-21.7,43,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T12:00:00Z,35.2,-21.4,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T15:00:00Z,35.4,-21,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T18:00:00Z,35.6,-20.7,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-15T21:00:00Z,35.8,-20.5,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T00:00:00Z,36,-20.3,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T03:00:00Z,36.3,-20.1,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T06:00:00Z,36.5,-20,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T09:00:00Z,36.6,-20,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T12:00:00Z,36.7,-20.2,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T15:00:00Z,36.9,-20.6,48,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T18:00:00Z,37,-21.2,50,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-16T21:00:00Z,37.1,-21.9,55,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T00:00:00Z,37.1,-22.7,60,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T03:00:00Z,36.9,-23.5,63,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T06:00:00Z,36.7,-24.3,65,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T09:00:00Z,36.4,-25,65,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T12:00:00Z,36.2,-25.8,65,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T15:00:00Z,36,-26.6,68,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T18:00:00Z,35.8,-27.5,70,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-17T21:00:00Z,35.6,-28.4,70,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T00:00:00Z,35.5,-29.2,70,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T03:00:00Z,35.4,-30,70,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T06:00:00Z,35.4,-30.7,70,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T09:00:00Z,35.4,-31.4,73,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T12:00:00Z,35.4,-32.1,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T15:00:00Z,35.5,-32.7,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T18:00:00Z,35.6,-33.3,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-18T21:00:00Z,35.8,-33.8,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T00:00:00Z,36,-34.3,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T03:00:00Z,36.2,-34.7,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T06:00:00Z,36.5,-35.1,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T09:00:00Z,36.8,-35.5,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T12:00:00Z,37.2,-35.9,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T15:00:00Z,37.6,-36.3,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T18:00:00Z,38,-36.7,75,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-19T21:00:00Z,38.4,-37.1,73,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T00:00:00Z,38.8,-37.4,70,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T03:00:00Z,39.3,-37.7,68,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T06:00:00Z,39.8,-38,65,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T09:00:00Z,40.2,-38.3,63,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T12:00:00Z,40.7,-38.5,60,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T15:00:00Z,41.2,-38.7,58,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T18:00:00Z,41.7,-38.8,55,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-20T21:00:00Z,42.2,-38.9,53,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T00:00:00Z,42.8,-39,50,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T03:00:00Z,43.5,-39,50,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T06:00:00Z,44.3,-38.8,50,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T09:00:00Z,45.3,-38.5,50,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T12:00:00Z,46.5,-38,50,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T15:00:00Z,47.9,-37.1,48,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T18:00:00Z,49.5,-36,45,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-21T21:00:00Z,51,-34.8,43,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-22T00:00:00Z,52.5,-33.5,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-22T03:00:00Z,54,-32.3,40,NA,NA,NA,NA
1970274N15306,1970,NA,1970-10-22T06:00:00Z,55.5,-31,40,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-18T12:00:00Z,13,-52.5,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-18T15:00:00Z,13.1,-53.8,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-18T18:00:00Z,13.2,-55,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-18T21:00:00Z,13.3,-56,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T00:00:00Z,13.5,-57,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T03:00:00Z,13.7,-58,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T06:00:00Z,13.8,-59,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T09:00:00Z,13.9,-59.9,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T12:00:00Z,14,-60.7,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T15:00:00Z,14.1,-61.4,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T18:00:00Z,14.2,-62,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-19T21:00:00Z,14.2,-62.7,33,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T00:00:00Z,14.3,-63.5,35,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T03:00:00Z,14.5,-64.2,40,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T06:00:00Z,14.8,-65,45,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T09:00:00Z,14.9,-65.8,48,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T12:00:00Z,15,-66.5,50,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T15:00:00Z,15.2,-67.1,53,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T18:00:00Z,15.4,-67.7,55,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-20T21:00:00Z,15.7,-68.5,53,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T00:00:00Z,16,-69.5,50,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T03:00:00Z,16.1,-70.5,45,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T06:00:00Z,16,-71.5,40,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T09:00:00Z,15.8,-72.5,35,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T12:00:00Z,15.5,-73.5,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T15:00:00Z,15.2,-74.3,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T18:00:00Z,15,-75,30,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-21T21:00:00Z,14.9,-75.5,28,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T00:00:00Z,14.8,-76,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T03:00:00Z,14.8,-76.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T06:00:00Z,14.8,-77,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T09:00:00Z,14.9,-77.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T12:00:00Z,15,-78,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T15:00:00Z,15.1,-78.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T18:00:00Z,15.2,-79,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-22T21:00:00Z,15.4,-79.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T00:00:00Z,15.6,-80,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T03:00:00Z,15.8,-80.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T06:00:00Z,16,-81,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T09:00:00Z,16.2,-81.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T12:00:00Z,16.5,-82,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T15:00:00Z,16.8,-82.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T18:00:00Z,17,-83,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-23T21:00:00Z,17.2,-83.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T00:00:00Z,17.4,-84,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T03:00:00Z,17.6,-84.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T06:00:00Z,17.8,-85,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T09:00:00Z,17.9,-85.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T12:00:00Z,17.9,-86,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T15:00:00Z,18,-86.4,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T18:00:00Z,18,-86.8,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-24T21:00:00Z,18,-87.2,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-25T00:00:00Z,18,-87.5,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-25T03:00:00Z,18,-87.8,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-25T06:00:00Z,18,-88,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-25T09:00:00Z,18,-88.2,25,NA,NA,NA,NA
1971231N13308,1971,NA,1971-08-25T12:00:00Z,18,-88.5,25,NA,NA,NA,NA
1971233N12313,1971,NA,1971-08-20T12:00:00Z,11.5,-47,25,NA,NA,NA,NA
1971233N12313,1971,NA,1971-08-20T15:00:00Z,11.6,-47.5,28,NA,NA,NA,NA
1971233N12313,1971,NA,1971-08-20T18:00:00Z,11.6,-48,30,NA,NA,NA,NA
1971233N12313,1971,NA,1971-08-20T21:00:00Z,11.6,-48.5,30,NA,NA,NA,NA
1971233N12313,1971,NA,1971-08-21T00:00:00Z,11.7,-49,30,NA,NA,NA,NA
